person_id,org_id
https://openalex.org/A5047249173,https://openalex.org/I145872427
https://openalex.org/A5047249173,https://openalex.org/I887968799
https://openalex.org/A5062193230,https://openalex.org/I887968799
https://openalex.org/A5068475055,https://openalex.org/I204983213
https://openalex.org/A5100430478,https://openalex.org/I204983213
https://openalex.org/A5087736924,https://openalex.org/I204983213
https://openalex.org/A5069744156,https://openalex.org/I204778367
https://openalex.org/A5066257732,https://openalex.org/I4405392
https://openalex.org/A5028466190,https://openalex.org/I4210142080
https://openalex.org/A5028466190,https://openalex.org/I4210163549
https://openalex.org/A5028466190,https://openalex.org/I4387155473
https://openalex.org/A5085704796,https://openalex.org/I118373667
https://openalex.org/A5088440487,https://openalex.org/I141945490
https://openalex.org/A5013460714,https://openalex.org/I174306211
https://openalex.org/A5071585967,https://openalex.org/I141945490
https://openalex.org/A5028316272,https://openalex.org/I141945490
https://openalex.org/A5079052203,https://openalex.org/I200769079
https://openalex.org/A5079052203,https://openalex.org/I4210136793
https://openalex.org/A5022499594,https://openalex.org/I30809798
https://openalex.org/A5108531824,https://openalex.org/I2250955327
https://openalex.org/A5108531824,https://openalex.org/I99065089
https://openalex.org/A5072435188,https://openalex.org/I2250955327
https://openalex.org/A5072435188,https://openalex.org/I99065089
https://openalex.org/A5059261666,https://openalex.org/I160993911
https://openalex.org/A5042580144,https://openalex.org/I205274468
https://openalex.org/A5101503948,https://openalex.org/I114017466
https://openalex.org/A5100675577,https://openalex.org/I114017466
https://openalex.org/A5032314861,https://openalex.org/I28290843
https://openalex.org/A5058485387,https://openalex.org/I4210147764
https://openalex.org/A5058485387,https://openalex.org/I99364266
https://openalex.org/A5014021452,https://openalex.org/I4210147764
https://openalex.org/A5050982370,https://openalex.org/I4210147764
https://openalex.org/A5050982370,https://openalex.org/I99364266
https://openalex.org/A5013721295,https://openalex.org/I111088046
https://openalex.org/A5013721295,https://openalex.org/I1321305853
https://openalex.org/A5102871257,https://openalex.org/I111088046
https://openalex.org/A5102871257,https://openalex.org/I1321305853
https://openalex.org/A5059686380,https://openalex.org/I111088046
https://openalex.org/A5059686380,https://openalex.org/I1321305853
https://openalex.org/A5048705228,https://openalex.org/I165779595
https://openalex.org/A5056656414,https://openalex.org/I165779595
https://openalex.org/A5022559945,https://openalex.org/I165779595
https://openalex.org/A5008300007,https://openalex.org/I56590836
https://openalex.org/A5088498777,https://openalex.org/I63525965
https://openalex.org/A5004838512,https://openalex.org/I71270174
https://openalex.org/A5045729963,https://openalex.org/I56590836
https://openalex.org/A5089286473,https://openalex.org/I165779595
https://openalex.org/A5017837767,https://openalex.org/I124261006
https://openalex.org/A5083338507,https://openalex.org/I111979921
https://openalex.org/A5051548449,https://openalex.org/I154130895
https://openalex.org/A5051548449,https://openalex.org/I4210134189
https://openalex.org/A5071810855,https://openalex.org/I2252096349
https://openalex.org/A5060761466,https://openalex.org/I35440088
https://openalex.org/A5046530261,https://openalex.org/I98677209
https://openalex.org/A5108647955,https://openalex.org/I45571689
https://openalex.org/A5027819738,https://openalex.org/I4210159778
https://openalex.org/A5041476585,https://openalex.org/I4210134091
https://openalex.org/A5089520284,https://openalex.org/I39555362
https://openalex.org/A5070856464,https://openalex.org/I4210119109
https://openalex.org/A5013670125,https://openalex.org/I12912129
https://openalex.org/A5013670125,https://openalex.org/I2801851002
https://openalex.org/A5030006518,https://openalex.org/I130238516
https://openalex.org/A5008389022,https://openalex.org/I149899117
https://openalex.org/A5008389022,https://openalex.org/I20089843
https://openalex.org/A5008389022,https://openalex.org/I4210087166
https://openalex.org/A5016309170,https://openalex.org/I141596103
https://openalex.org/A5016309170,https://openalex.org/I4210127031
https://openalex.org/A5016309170,https://openalex.org/I83558840
https://openalex.org/A5043519647,https://openalex.org/I63135867
https://openalex.org/A5100686648,https://openalex.org/I63135867
https://openalex.org/A5055368670,https://openalex.org/I318025780
https://openalex.org/A5047609699,https://openalex.org/I4210104665
https://openalex.org/A5071443910,https://openalex.org/I141596103
https://openalex.org/A5071443910,https://openalex.org/I4210127031
https://openalex.org/A5071443910,https://openalex.org/I83558840
https://openalex.org/A5055856506,https://openalex.org/I169199633
https://openalex.org/A5067653484,https://openalex.org/I129162050
