person_id,project_id
https://openalex.org/A5012787401,https://openalex.org/W2924260403
https://openalex.org/A5029839974,https://openalex.org/W2924260403
https://openalex.org/A5039127783,https://openalex.org/W2924260403
https://openalex.org/A5038255653,https://openalex.org/W2924260403
https://openalex.org/A5017095669,https://openalex.org/W2924260403
https://openalex.org/A5109473006,https://openalex.org/W2924260403
https://openalex.org/A5006784703,https://openalex.org/W2924260403
https://openalex.org/A5042355795,https://openalex.org/W2924260403
https://openalex.org/A5022698727,https://openalex.org/W2924260403
https://openalex.org/A5088539840,https://openalex.org/W2924260403
https://openalex.org/A5002041772,https://openalex.org/W2924260403
https://openalex.org/A5025745021,https://openalex.org/W2924260403
https://openalex.org/A5009232244,https://openalex.org/W2924260403
https://openalex.org/A5029839974,https://openalex.org/W3124990081
https://openalex.org/A5111568766,https://openalex.org/W3124990081
https://openalex.org/A5091397663,https://openalex.org/W3124990081
https://openalex.org/A5013327637,https://openalex.org/W2032568497
https://openalex.org/A5072377971,https://openalex.org/W2032568497
https://openalex.org/A5035882135,https://openalex.org/W2032568497
https://openalex.org/A5064724661,https://openalex.org/W2032568497
https://openalex.org/A5030092162,https://openalex.org/W2921123283
https://openalex.org/A5082323302,https://openalex.org/W2921123283
https://openalex.org/A5029036509,https://openalex.org/W2921123283
https://openalex.org/A5007776666,https://openalex.org/W2921123283
https://openalex.org/A5019737566,https://openalex.org/W4319831789
https://openalex.org/A5047249173,https://openalex.org/W4319831789
https://openalex.org/A5062193230,https://openalex.org/W4319831789
https://openalex.org/A5068475055,https://openalex.org/W4220863497
https://openalex.org/A5100430478,https://openalex.org/W4220863497
https://openalex.org/A5087736924,https://openalex.org/W4220863497
https://openalex.org/A5069744156,https://openalex.org/W4220863497
https://openalex.org/A5066257732,https://openalex.org/W4220863497
https://openalex.org/A5028466190,https://openalex.org/W4386222752
https://openalex.org/A5085704796,https://openalex.org/W3209912268
https://openalex.org/A5088440487,https://openalex.org/W3209912268
https://openalex.org/A5013460714,https://openalex.org/W3209912268
https://openalex.org/A5071585967,https://openalex.org/W3209912268
https://openalex.org/A5028316272,https://openalex.org/W3209912268
https://openalex.org/A5079052203,https://openalex.org/W3212941463
https://openalex.org/A5022499594,https://openalex.org/W3212941463
https://openalex.org/A5108531824,https://openalex.org/W3212941463
https://openalex.org/A5072435188,https://openalex.org/W3212941463
https://openalex.org/A5059261666,https://openalex.org/W3092843175
https://openalex.org/A5042580144,https://openalex.org/W3092843175
https://openalex.org/A5101503948,https://openalex.org/W3097904695
https://openalex.org/A5100675577,https://openalex.org/W3097904695
https://openalex.org/A5032314861,https://openalex.org/W3097904695
https://openalex.org/A5058485387,https://openalex.org/W3164394298
https://openalex.org/A5014021452,https://openalex.org/W3164394298
https://openalex.org/A5050982370,https://openalex.org/W3164394298
https://openalex.org/A5013721295,https://openalex.org/W2767479331
https://openalex.org/A5102871257,https://openalex.org/W2767479331
https://openalex.org/A5059686380,https://openalex.org/W2767479331
https://openalex.org/A5048705228,https://openalex.org/W4283392904
https://openalex.org/A5056656414,https://openalex.org/W4283392904
https://openalex.org/A5022559945,https://openalex.org/W4283392904
https://openalex.org/A5008300007,https://openalex.org/W4283392904
https://openalex.org/A5088498777,https://openalex.org/W4283392904
https://openalex.org/A5004838512,https://openalex.org/W4283392904
https://openalex.org/A5045729963,https://openalex.org/W4283392904
https://openalex.org/A5089286473,https://openalex.org/W4283392904
https://openalex.org/A5017837767,https://openalex.org/W3037880470
https://openalex.org/A5083338507,https://openalex.org/W3037880470
https://openalex.org/A5051548449,https://openalex.org/W3037880470
https://openalex.org/A5071810855,https://openalex.org/W3037880470
https://openalex.org/A5060761466,https://openalex.org/W3037880470
https://openalex.org/A5046530261,https://openalex.org/W3017157646
https://openalex.org/A5108647955,https://openalex.org/W3173591405
https://openalex.org/A5027819738,https://openalex.org/W1662133657
https://openalex.org/A5041476585,https://openalex.org/W1662133657
https://openalex.org/A5089520284,https://openalex.org/W2019377098
https://openalex.org/A5070856464,https://openalex.org/W2019377098
https://openalex.org/A5013670125,https://openalex.org/W2019377098
https://openalex.org/A5030006518,https://openalex.org/W2019377098
https://openalex.org/A5008389022,https://openalex.org/W2019377098
https://openalex.org/A5016309170,https://openalex.org/W3111221273
https://openalex.org/A5043519647,https://openalex.org/W3111221273
https://openalex.org/A5100686648,https://openalex.org/W3111221273
https://openalex.org/A5055368670,https://openalex.org/W3111221273
https://openalex.org/A5047609699,https://openalex.org/W3111221273
https://openalex.org/A5071443910,https://openalex.org/W3111221273
https://openalex.org/A5055856506,https://openalex.org/W4383913712
https://openalex.org/A5067653484,https://openalex.org/W4383913712
https://openalex.org/A5034762665,https://openalex.org/W4383913712
https://openalex.org/A5067660877,https://openalex.org/W4383913712
https://openalex.org/A5018194210,https://openalex.org/W4383913712
https://openalex.org/A5044503602,https://openalex.org/W4383913712
https://openalex.org/A5023651869,https://openalex.org/W4383913712
https://openalex.org/A5025486785,https://openalex.org/W4383913712
https://openalex.org/A5064172786,https://openalex.org/W4383913712
https://openalex.org/A5065954019,https://openalex.org/W4383913712
https://openalex.org/A5046908030,https://openalex.org/W4383913712
https://openalex.org/A5091214938,https://openalex.org/W4383913712
https://openalex.org/A5066797749,https://openalex.org/W4383913712
https://openalex.org/A5081370774,https://openalex.org/W4383913712
https://openalex.org/A5006679927,https://openalex.org/W4383913712
https://openalex.org/A5088161716,https://openalex.org/W4383913712
https://openalex.org/A5069901933,https://openalex.org/W4383913712
https://openalex.org/A5084581187,https://openalex.org/W4383913712
https://openalex.org/A5000877507,https://openalex.org/W4383913712
https://openalex.org/A5054244780,https://openalex.org/W4383913712
https://openalex.org/A5014893902,https://openalex.org/W4383913712
https://openalex.org/A5005292478,https://openalex.org/W4383913712
https://openalex.org/A5100767396,https://openalex.org/W4291972732
https://openalex.org/A5100349725,https://openalex.org/W4291972732
https://openalex.org/A5101737763,https://openalex.org/W4291972732
https://openalex.org/A5025365324,https://openalex.org/W4291972732
https://openalex.org/A5100318462,https://openalex.org/W4291972732
https://openalex.org/A5003512698,https://openalex.org/W4291972732
https://openalex.org/A5078836038,https://openalex.org/W4410309438
https://openalex.org/A5092401150,https://openalex.org/W4410309438
https://openalex.org/A5035797693,https://openalex.org/W4410309438
https://openalex.org/A5022581666,https://openalex.org/W4304185479
https://openalex.org/A5064016511,https://openalex.org/W4304185479
https://openalex.org/A5030455114,https://openalex.org/W4304185479
https://openalex.org/A5056535696,https://openalex.org/W4304185479
https://openalex.org/A5031306679,https://openalex.org/W4304185479
https://openalex.org/A5052771582,https://openalex.org/W4304185479
https://openalex.org/A5048633127,https://openalex.org/W4304185479
https://openalex.org/A5015637398,https://openalex.org/W4304185479
https://openalex.org/A5019436022,https://openalex.org/W4304185479
https://openalex.org/A5029665492,https://openalex.org/W4304185479
https://openalex.org/A5014141631,https://openalex.org/W4304185479
https://openalex.org/A5071495561,https://openalex.org/W4304185479
https://openalex.org/A5051063958,https://openalex.org/W2804354698
https://openalex.org/A5069860044,https://openalex.org/W2804354698
https://openalex.org/A5023904997,https://openalex.org/W3023126697
https://openalex.org/A5107905185,https://openalex.org/W3023126697
https://openalex.org/A5004492454,https://openalex.org/W3023126697
https://openalex.org/A5014780974,https://openalex.org/W3023126697
https://openalex.org/A5032625673,https://openalex.org/W3023126697
https://openalex.org/A5045245219,https://openalex.org/W4401587065
https://openalex.org/A5056590849,https://openalex.org/W4401587065
https://openalex.org/A5100741896,https://openalex.org/W4401587065
https://openalex.org/A5066690479,https://openalex.org/W4401587065
https://openalex.org/A5075734877,https://openalex.org/W3125258100
https://openalex.org/A5029805925,https://openalex.org/W3125258100
https://openalex.org/A5006102427,https://openalex.org/W3125258100
https://openalex.org/A5050096773,https://openalex.org/W3125258100
https://openalex.org/A5010265149,https://openalex.org/W3043941844
https://openalex.org/A5001339425,https://openalex.org/W3043941844
https://openalex.org/A5060566070,https://openalex.org/W3043941844
https://openalex.org/A5038778697,https://openalex.org/W3043941844
https://openalex.org/A5075712660,https://openalex.org/W3043941844
https://openalex.org/A5038877365,https://openalex.org/W2017561954
https://openalex.org/A5059082898,https://openalex.org/W3034560014
https://openalex.org/A5069159279,https://openalex.org/W3034560014
https://openalex.org/A5026754295,https://openalex.org/W3034560014
https://openalex.org/A5048057355,https://openalex.org/W3034560014
https://openalex.org/A5087450993,https://openalex.org/W3034560014
https://openalex.org/A5028781733,https://openalex.org/W3034560014
https://openalex.org/A5030247098,https://openalex.org/W3034560014
https://openalex.org/A5026369455,https://openalex.org/W3034560014
https://openalex.org/A5060485852,https://openalex.org/W3034560014
https://openalex.org/A5068476037,https://openalex.org/W3034560014
https://openalex.org/A5021240085,https://openalex.org/W3034560014
https://openalex.org/A5042721942,https://openalex.org/W3034560014
https://openalex.org/A5000911580,https://openalex.org/W3034560014
https://openalex.org/A5053257512,https://openalex.org/W3034560014
https://openalex.org/A5039459979,https://openalex.org/W3034560014
https://openalex.org/A5049114488,https://openalex.org/W3034560014
https://openalex.org/A5042219269,https://openalex.org/W3034560014
https://openalex.org/A5041805549,https://openalex.org/W3034560014
https://openalex.org/A5054054547,https://openalex.org/W3034560014
https://openalex.org/A5068708931,https://openalex.org/W3034560014
https://openalex.org/A5010629271,https://openalex.org/W4386607677
https://openalex.org/A5088799398,https://openalex.org/W4386607677
https://openalex.org/A5039735111,https://openalex.org/W4386607677
https://openalex.org/A5028170003,https://openalex.org/W4386607677
https://openalex.org/A5075156076,https://openalex.org/W4386607677
https://openalex.org/A5088809877,https://openalex.org/W4386607677
https://openalex.org/A5071656104,https://openalex.org/W4386607677
https://openalex.org/A5024305342,https://openalex.org/W4386607677
https://openalex.org/A5036545419,https://openalex.org/W4386607677
https://openalex.org/A5018360029,https://openalex.org/W4386607677
https://openalex.org/A5040003101,https://openalex.org/W4386607677
https://openalex.org/A5034098867,https://openalex.org/W4386607677
https://openalex.org/A5062139071,https://openalex.org/W4386607677
https://openalex.org/A5068532928,https://openalex.org/W4386607677
https://openalex.org/A5000083420,https://openalex.org/W4386607677
https://openalex.org/A5017832889,https://openalex.org/W4386607677
https://openalex.org/A5057932106,https://openalex.org/W4386607677
https://openalex.org/A5106945613,https://openalex.org/W4386607677
https://openalex.org/A5067480046,https://openalex.org/W4386607677
https://openalex.org/A5004705409,https://openalex.org/W4386607677
https://openalex.org/A5025174604,https://openalex.org/W4386607677
https://openalex.org/A5052134209,https://openalex.org/W4386607677
https://openalex.org/A5089294584,https://openalex.org/W4386607677
https://openalex.org/A5044233702,https://openalex.org/W4386607677
https://openalex.org/A5044662284,https://openalex.org/W4386607677
https://openalex.org/A5061884092,https://openalex.org/W4386607677
https://openalex.org/A5082019295,https://openalex.org/W4386607677
https://openalex.org/A5051244192,https://openalex.org/W4386607677
https://openalex.org/A5078946433,https://openalex.org/W4386607677
https://openalex.org/A5019402051,https://openalex.org/W4386607677
https://openalex.org/A5063810062,https://openalex.org/W4386607677
https://openalex.org/A5101632496,https://openalex.org/W4386607677
https://openalex.org/A5003484549,https://openalex.org/W4386607677
https://openalex.org/A5100330218,https://openalex.org/W4386607677
https://openalex.org/A5009980520,https://openalex.org/W4386607677
https://openalex.org/A5053342326,https://openalex.org/W4386607677
https://openalex.org/A5003134739,https://openalex.org/W4386607677
https://openalex.org/A5077768594,https://openalex.org/W4386607677
https://openalex.org/A5020392456,https://openalex.org/W4386607677
https://openalex.org/A5028051805,https://openalex.org/W4386607677
https://openalex.org/A5007543032,https://openalex.org/W4386607677
https://openalex.org/A5045701956,https://openalex.org/W4386607677
https://openalex.org/A5044272398,https://openalex.org/W4386607677
https://openalex.org/A5060194743,https://openalex.org/W4386607677
https://openalex.org/A5053048742,https://openalex.org/W4386607677
https://openalex.org/A5058692862,https://openalex.org/W4386607677
https://openalex.org/A5073970185,https://openalex.org/W4386607677
https://openalex.org/A5075789055,https://openalex.org/W4386607677
https://openalex.org/A5057416678,https://openalex.org/W4386607677
https://openalex.org/A5078651116,https://openalex.org/W4386607677
https://openalex.org/A5048072583,https://openalex.org/W4386607677
https://openalex.org/A5077818118,https://openalex.org/W4386607677
https://openalex.org/A5091052284,https://openalex.org/W4386607677
https://openalex.org/A5088996741,https://openalex.org/W4386607677
https://openalex.org/A5082528019,https://openalex.org/W4386607677
https://openalex.org/A5015133560,https://openalex.org/W4386607677
https://openalex.org/A5004798651,https://openalex.org/W4386607677
https://openalex.org/A5034845813,https://openalex.org/W4386607677
https://openalex.org/A5009459648,https://openalex.org/W4385484319
https://openalex.org/A5063809924,https://openalex.org/W4385484319
https://openalex.org/A5011035488,https://openalex.org/W4385484319
